interaction_id,user_id,product_id,action,timestamp
4937,1950,,purchase,2023-12-20 17:09:58
4938,1020,,click,2023-01-18 11:00:13
4939,1932,51,click,2023-10-28 20:24:06
4940,1388,499,purchase,2023-12-29 08:55:42
4941,1322,,purchase,
4942,1802,22,click,2023-05-30 18:47:50
4943,1023,116,,2023-02-07 23:15:59
4944,1687,184,click,2023-02-14 22:22:29
4945,1279,,view,2023-06-25 05:27:19
4946,1094,,view,2023-05-15 09:37:05
4947,1598,,purchase,
4948,1006,,,2023-05-07 17:07:37
4949,1379,,,2023-12-05 23:53:13
4950,1096,38,view,2023-03-29 22:12:03
4951,1590,282,purchase,2023-05-12 09:13:40
4952,1321,79,,2023-07-22 10:52:35
4953,1120,,purchase,2023-04-24 05:39:08
4954,1642,231,,2023-08-19 12:20:56
4955,1180,,click,2023-06-27 00:37:42
4956,1562,143,,2023-12-11 06:16:42
4957,1633,321,,2023-08-31 03:42:49
4958,1533,,purchase,2023-11-14 05:00:54
4959,1830,170,,2023-03-01 22:53:24
4960,1226,152,,2023-11-12 10:21:25
4961,1035,318,purchase,2023-12-30 02:00:29
4962,1688,220,purchase,2023-10-24 14:29:01
4963,1425,182,view,2023-01-12 19:26:58
4964,1685,85,click,2023-09-15 08:20:40
4965,1657,45,view,2023-05-03 05:20:18
4966,1645,91,purchase,2023-06-26 00:07:05
4967,1270,,click,2023-08-14 00:32:30
4968,1446,323,click,2023-02-09 19:19:02
4969,1632,324,click,2023-05-24 00:10:56
4970,1505,101,view,2023-07-04 18:43:05
4971,1095,112,,2023-07-12 06:44:12
4972,1036,148,view,2023-09-12 21:21:01
4973,1359,,click,2023-11-14 04:34:17
4974,1092,,click,2023-02-17 13:06:04
4975,1687,63,purchase,
4976,1327,,,2023-01-07 17:11:36
4977,1478,133,click,2023-05-05 14:24:21
4978,1444,,,2023-11-02 11:17:58
4979,1031,,view,2023-12-11 12:25:23
4980,1487,336,view,2023-08-05 20:30:11
4981,1149,388,,2023-08-18 12:37:34
4982,1958,495,purchase,2023-07-20 00:45:28
4983,1340,71,purchase,2023-11-27 18:48:24
4984,1073,19,,2023-07-09 06:21:55
4985,1343,,purchase,
4986,1329,92,,2023-05-03 17:27:04
4987,1105,,purchase,2023-03-16 16:19:38
4988,1645,,click,2023-12-19 20:26:52
4989,1369,486,click,2023-12-16 01:54:31
4990,1153,265,,
4991,1582,441,click,2023-05-29 16:43:30
4992,1300,330,click,2023-09-24 23:47:26
4993,1199,312,,2023-11-04 16:35:39
4994,1344,,,
4995,1405,47,view,
4996,1628,,view,2023-07-26 13:16:55
4997,1283,64,click,2023-09-12 03:45:42
4998,1774,428,purchase,2023-01-12 15:02:34
4999,1382,,,2023-01-26 11:22:04
5000,1165,379,click,2023-12-17 09:48:58
5001,1728,6,click,
5002,1158,127,purchase,2023-05-30 12:30:50
5003,1380,118,click,2023-10-13 03:19:48
5004,1376,342,purchase,2023-07-02 03:20:57
5005,1465,358,view,
5006,1008,,view,2023-08-04 10:43:43
5007,1028,291,purchase,2023-10-10 06:54:51
5008,1745,,,2023-04-25 06:43:44
5009,1397,,purchase,2023-12-04 16:20:25
5010,1112,,purchase,
5011,1213,,view,2023-08-09 06:22:18
5012,1231,,purchase,2023-06-03 09:26:29
5013,1795,430,click,2023-03-28 07:37:11
5014,1713,,purchase,2023-11-10 12:07:31
5015,1528,,purchase,2023-09-21 04:10:05
5016,1029,268,view,2023-12-22 23:04:15
5017,1121,,click,2023-09-03 06:02:15
5018,1911,,view,
5019,1598,,purchase,2023-07-29 15:43:07
5020,1139,,purchase,
5021,1933,6,,2023-12-25 04:05:43
5022,1421,476,click,2023-08-31 22:02:47
5023,1915,168,purchase,2023-08-10 18:51:52
5024,1042,87,,2023-09-04 21:39:06
5025,1586,,,
5026,1323,92,click,2023-04-24 00:03:47
5027,1165,,purchase,
5028,1986,,,2023-03-02 11:16:17
5029,1571,240,purchase,2023-05-03 09:26:21
5030,1968,54,,2023-04-19 22:13:37
5031,1874,458,click,2023-08-30 15:29:52
5032,1986,,,2023-10-20 15:30:29
5033,1981,,,2023-11-07 14:26:42
5034,1624,,click,2023-06-24 05:03:27
5035,1855,353,purchase,2023-02-05 22:03:59
5036,1655,362,click,
5037,1138,196,click,2023-04-09 08:34:55
5038,1002,,click,2023-05-12 11:14:30
5039,1013,,click,2023-12-03 01:12:06
5040,1518,,purchase,2023-09-23 10:19:24
5041,1697,108,click,2023-09-01 01:20:03
5042,1858,267,click,2023-04-10 23:37:56
5043,1023,,view,2023-06-24 07:09:01
5044,1285,219,view,2023-04-13 18:03:54
5045,1445,,purchase,2023-03-04 15:39:44
5046,1510,313,purchase,2023-07-26 14:24:57
5047,1521,,view,2023-08-15 06:27:29
5048,1161,,,2023-02-09 15:46:44
5049,1854,495,purchase,2023-09-02 02:23:08
5050,1705,469,click,2023-05-19 14:51:30
5051,1794,161,,2023-10-01 12:08:59
5052,1252,57,click,2023-11-24 16:50:07
5053,1229,,view,2023-03-29 22:41:26
5054,1730,159,click,2023-12-04 12:17:12
5055,1336,250,,2023-12-23 20:16:23
5056,1509,,purchase,2023-01-31 15:38:29
5057,1360,,click,2023-06-24 23:43:00
5058,1959,,,2023-01-24 09:07:05
5059,1681,,click,2023-12-12 09:06:51
5060,1166,194,click,2023-06-03 09:04:04
5061,1392,,view,2023-11-12 15:54:41
5062,1090,232,,2023-02-04 21:36:29
5063,1420,,purchase,2023-01-18 01:14:03
5064,1385,,,2023-03-27 09:16:49
5065,1478,,purchase,2023-03-09 08:14:00
5066,1612,,click,2023-01-12 00:11:39
5067,1926,,view,2023-09-11 09:59:48
5068,1386,,click,2023-06-03 09:18:58
5069,1707,364,click,2023-05-06 18:24:26
5070,1207,,view,2023-10-27 19:11:07
5071,1889,356,click,2023-07-22 16:49:47
5072,1212,,click,2023-08-03 15:52:59
5073,1789,,view,
5074,1083,,view,2023-07-03 02:00:02
5075,1293,167,view,2023-04-24 05:20:32
5076,1088,,purchase,2023-04-30 02:35:49
5077,1545,150,click,2023-12-16 13:53:03
5078,1482,,purchase,2023-07-17 08:45:13
5079,1042,,click,2023-12-16 10:12:43
5080,1034,381,,2023-04-11 08:11:14
5081,1823,,view,2023-05-27 05:30:21
5082,1816,406,view,2023-05-07 08:17:02
5083,1419,72,,2023-04-19 21:05:14
5084,1185,,,2023-02-04 06:11:12
5085,1814,,purchase,2023-02-26 15:02:49
5086,1203,,view,2023-06-29 22:23:21
5087,1949,337,,2023-02-13 15:16:27
5088,1190,,,2023-11-27 18:36:29
5089,1220,326,click,2023-01-05 14:13:44
5090,1058,480,purchase,2023-11-23 16:41:32
5091,1786,283,purchase,
5092,1099,,view,2023-03-10 05:13:54
5093,1030,256,,2023-10-21 23:02:16
5094,1137,,purchase,2023-01-20 00:57:40
5095,1123,,view,2023-05-09 07:59:43
5096,1392,,purchase,2023-09-08 22:57:34
5097,1023,,purchase,2023-12-17 18:12:14
5098,1857,457,purchase,2023-01-12 19:14:36
5099,1760,,click,2023-06-09 21:32:38
5100,1030,366,view,2023-03-09 13:14:07
5101,1176,412,purchase,2023-03-24 18:22:20
5102,1328,468,,
5103,1092,366,purchase,2023-05-01 01:35:04
5104,1457,,view,2023-11-17 05:53:59
5105,1876,497,,2023-05-07 11:00:44
5106,1630,241,,2023-08-21 03:49:38
5107,1499,483,click,2023-12-24 22:16:20
5108,1521,90,view,2023-04-01 04:28:48
5109,1452,,,2023-02-24 07:26:30
5110,1212,144,,2023-06-20 04:34:44
5111,1931,124,,2023-10-05 19:37:06
5112,1125,435,,2023-07-05 09:53:34
5113,1117,,view,2023-03-20 02:07:38
5114,1418,,,2023-12-15 09:55:57
5115,1052,14,click,2023-08-16 04:53:31
5116,1949,,,2023-02-15 20:33:04
5117,1283,213,purchase,2023-12-12 14:42:23
5118,1890,174,click,2023-05-02 02:49:33
5119,1680,,click,2023-05-03 15:57:20
5120,1701,46,,2023-08-01 13:44:27
5121,1432,494,click,2023-11-01 07:29:56
5122,1653,,view,2023-04-06 08:28:49
5123,1179,,click,2023-10-07 10:02:59
5124,1319,,view,2023-11-04 19:16:45
5125,1403,421,click,
5126,1770,489,view,2023-04-01 04:57:46
5127,1251,316,click,2023-09-27 21:03:26
5128,1720,146,click,2023-08-13 10:24:07
5129,1915,,,2023-12-16 02:46:49
5130,1677,,purchase,2023-07-20 04:09:05
5131,1448,439,purchase,2023-05-17 17:21:34
5132,1295,,view,
5133,1036,,click,2023-04-24 09:58:47
5134,1681,,,2023-05-16 19:31:24
5135,1743,36,click,2023-07-30 18:33:19
5136,1091,494,purchase,2023-05-26 00:04:18
5137,1181,,,2023-05-12 02:42:23
5138,1570,61,,2023-01-21 11:06:57
5139,1291,454,view,2023-03-18 18:43:50
5140,1976,,purchase,
5141,1004,,,2023-12-25 08:56:01
5142,1080,111,click,2023-03-31 21:47:09
5143,1680,273,purchase,
5144,1952,,purchase,2023-02-09 10:12:39
5145,1186,,purchase,2023-09-18 02:10:35
5146,1118,239,purchase,2023-09-28 08:16:32
5147,1540,397,purchase,2023-11-25 08:58:33
5148,1658,,purchase,
5149,1144,,purchase,2023-08-22 18:35:56
5150,1547,298,click,
5151,1433,,view,2023-10-04 07:23:08
5152,1460,49,purchase,2023-11-05 00:24:37
5153,1384,495,,2023-07-20 19:46:11
5154,1513,,,2023-04-21 16:53:08
5155,1271,,,2023-02-14 20:38:32
5156,1019,58,,2023-12-06 07:50:51
5157,1400,4,click,2023-08-02 21:10:28
5158,1317,,,2023-09-08 22:29:40
5159,1238,,,2023-12-10 19:28:16
5160,1212,,,2023-05-04 08:05:20
5161,1382,342,,
5162,1418,135,purchase,2023-01-29 15:25:58
5163,1018,,,2023-06-04 00:04:09
5164,1249,473,view,2023-09-28 22:52:40
5165,1011,74,purchase,2023-01-05 22:27:36
5166,1987,491,view,
5167,1212,151,purchase,2023-04-21 11:16:38
5168,1987,457,click,
5169,1858,,,2023-01-15 11:03:03
5170,1979,226,purchase,2023-12-16 15:29:15
5171,1074,,click,2023-10-26 17:52:56
5172,1952,201,purchase,2023-11-29 17:45:12
5173,1696,,click,2023-02-14 22:08:11
5174,1823,348,view,2023-08-11 07:46:58
5175,1208,,click,2023-03-11 23:23:31
5176,1626,,view,2023-04-04 00:51:50
5177,1035,52,click,2023-01-18 23:30:00
5178,1264,,,2023-05-01 01:33:12
5179,1931,27,view,2023-11-01 19:52:05
5180,1831,184,view,
5181,1210,343,view,2023-10-12 03:38:36
5182,1748,366,view,2023-09-08 01:40:56
5183,1376,,click,2023-09-18 12:17:33
5184,1921,247,purchase,2023-07-05 14:09:30
5185,1131,,,2023-11-20 04:28:11
5186,1008,38,view,2023-01-29 19:06:49
5187,1395,,purchase,2023-01-02 14:15:37
5188,1942,442,click,2023-07-30 22:00:30
5189,1040,,view,2023-03-28 17:55:39
5190,1426,496,purchase,2023-05-07 01:06:03
5191,1120,219,view,2023-07-08 15:22:11
5192,1222,423,purchase,2023-05-19 18:12:35
5193,1386,272,,2023-01-15 13:10:36
5194,1274,,purchase,2023-06-25 22:35:58
5195,1170,249,,2023-04-20 23:25:37
5196,1558,262,view,2023-12-24 14:43:05
5197,1501,226,click,
5198,1267,,click,2023-01-02 05:24:46
5199,1625,421,purchase,
5200,1517,206,purchase,2023-07-11 05:17:17
5201,1695,,,
5202,1990,363,click,
5203,1230,415,purchase,2023-07-24 06:10:51
5204,1634,,view,2023-07-30 16:42:23
5205,1114,19,,
5206,1280,171,purchase,2023-08-06 19:38:52
5207,1009,370,purchase,2023-11-19 16:59:49
5208,1949,474,view,
5209,1793,397,purchase,2023-06-22 04:23:39
5210,1274,,purchase,2023-07-20 14:30:23
5211,1844,,view,2023-08-18 06:23:21
5212,1940,,click,2023-10-02 02:54:40
5213,1470,112,click,2023-07-04 16:18:21
5214,1548,,,2023-01-11 01:23:19
5215,1763,133,view,
5216,1711,,purchase,
5217,1634,,,2023-09-15 00:54:29
5218,1958,,,2023-09-14 00:11:12
5219,1536,,,
5220,1108,359,purchase,2023-01-21 06:56:00
5221,1265,,,2023-01-08 10:48:24
5222,1761,,view,2023-09-29 19:31:30
5223,1065,,view,2023-11-18 13:08:29
5224,1362,,click,2023-08-25 07:34:43
5225,1001,,purchase,2023-09-15 18:40:03
5226,1435,190,,2023-12-26 08:56:39
5227,1060,,purchase,2023-08-13 18:28:56
5228,1669,,purchase,2023-06-20 13:47:26
5229,1285,,,2023-02-21 03:44:26
5230,1105,144,view,2023-03-11 10:59:16
5231,1001,,purchase,2023-06-12 16:13:47
5232,1173,,click,2023-11-09 03:10:07
5233,1416,440,purchase,2023-11-11 15:17:30
5234,1748,353,purchase,2023-07-22 06:03:42
5235,1337,390,,2023-07-23 06:17:05
5236,1924,,purchase,2023-07-29 13:22:21
5237,1753,,view,
5238,1417,211,purchase,2023-12-08 21:49:08
5239,1357,165,,2023-10-22 10:03:22
5240,1268,302,view,2023-12-08 01:09:03
5241,1498,448,,2023-05-01 12:37:50
5242,1152,,view,2023-12-14 17:50:08
5243,1444,,view,
5244,1185,15,view,2023-08-04 18:24:10
5245,1800,,view,2023-04-26 11:44:57
5246,1891,,view,2023-08-08 13:22:56
5247,1745,118,view,2023-12-20 17:07:12
5248,1313,,view,2023-10-20 07:30:55
5249,1750,,purchase,2023-10-15 12:39:43
5250,1833,,,2023-06-30 13:41:52
5251,1789,,click,2023-12-24 10:03:56
5252,1593,,,2023-03-13 08:32:46
5253,1914,,purchase,2023-04-19 23:29:58
5254,1005,337,,2023-09-26 13:59:19
5255,1300,,purchase,
5256,1178,226,,2023-10-28 05:58:30
5257,1125,303,click,2023-03-12 00:46:41
5258,1502,119,,2023-08-26 08:56:33
5259,1185,,view,2023-05-25 18:28:37
5260,1476,,view,2023-06-21 06:29:23
5261,1013,16,click,2023-12-16 10:51:20
5262,1193,,view,2023-02-24 12:04:10
5263,1309,233,click,2023-09-08 11:10:48
5264,1640,109,view,2023-02-11 07:17:48
5265,1016,303,click,2023-05-17 09:17:43
5266,1441,,click,2023-08-07 23:12:52
5267,1352,,,2023-05-12 01:32:28
5268,1400,477,view,2023-12-26 08:23:27
5269,1990,,purchase,2023-08-30 01:03:59
5270,1860,180,purchase,2023-04-19 09:13:29
5271,1283,,view,2023-05-26 02:29:20
5272,1854,,view,2023-10-30 09:00:03
5273,1993,338,,2023-03-15 11:01:18
5274,1737,220,click,2023-06-23 21:29:49
5275,1317,106,,2023-09-08 14:27:29
5276,1162,105,click,2023-03-07 18:26:29
5277,1433,439,,2023-07-19 01:01:54
5278,1474,434,view,
5279,1286,,,2023-02-12 13:31:01
5280,1701,493,click,2023-01-27 04:38:24
5281,1822,231,,2023-04-25 15:32:34
5282,1159,408,view,
5283,1505,168,click,2023-09-24 05:46:51
5284,1335,,view,2023-11-27 08:47:58
5285,1073,,,2023-01-30 07:40:55
5286,1904,254,purchase,
5287,1748,360,,2023-01-20 06:48:09
5288,1821,,click,2023-08-08 12:42:50
5289,1988,,purchase,2023-11-15 02:26:13
5290,1358,321,click,2023-03-31 06:54:54
5291,1253,,,
5292,1121,107,,2023-02-25 09:36:04
5293,1884,244,purchase,2023-08-16 21:27:08
5294,1064,,click,2023-12-17 23:10:51
5295,1232,356,click,2023-07-09 22:13:15
5296,1034,,view,2023-10-08 18:40:53
5297,1905,,,2023-05-27 03:50:06
5298,1234,350,click,2023-02-05 13:16:11
5299,1697,410,purchase,2023-09-14 18:37:56
5300,1458,90,view,2023-11-17 16:06:54
5301,1487,,view,
5302,1371,237,view,2023-03-14 07:47:34
5303,1654,456,view,2023-04-22 03:41:12
5304,1194,47,view,2023-12-01 11:50:27
5305,1728,,click,2023-03-02 01:39:18
5306,1241,371,,2023-05-13 18:35:06
5307,1140,,purchase,2023-06-13 04:12:08
5308,1072,,,2023-05-15 09:18:53
5309,1141,,purchase,2023-07-11 10:03:33
5310,1416,,,2023-10-28 14:28:56
5311,1890,364,,2023-01-17 09:52:50
5312,1424,343,click,2023-07-21 04:24:47
5313,1595,,view,2023-11-07 12:42:25
5314,1932,263,view,2023-11-15 06:53:07
5315,1407,226,click,2023-01-24 01:56:36
5316,1727,,view,2023-05-04 23:59:33
5317,1561,213,view,
5318,1584,,,2023-05-09 16:39:24
5319,1526,129,purchase,2023-11-28 17:51:47
5320,1669,115,click,2023-01-15 04:16:58
5321,1558,414,purchase,2023-02-24 07:56:52
5322,1268,94,view,2023-03-31 06:03:46
5323,1445,108,,2023-06-24 12:20:38
5324,1442,,,2023-02-04 08:20:11
5325,1451,114,click,2023-06-25 19:17:18
5326,1750,111,click,2023-04-11 15:38:42
5327,1477,337,click,2023-01-02 10:13:53
5328,1277,129,purchase,2023-02-06 14:55:33
5329,1428,129,view,2023-07-08 20:34:38
5330,1152,7,purchase,2023-03-27 23:06:12
5331,1224,,click,2023-03-14 01:04:25
5332,1235,,click,2023-02-02 10:45:46
5333,1405,,purchase,2023-05-04 00:35:03
5334,1774,,purchase,2023-10-18 11:32:14
5335,1255,,click,2023-02-20 19:55:00
5336,1130,,view,2023-09-09 14:06:17
5337,1722,,purchase,2023-05-11 19:34:13
5338,1245,,click,2023-08-16 06:48:25
5339,1417,,click,2023-01-23 06:06:51
5340,1619,,click,2023-04-23 03:31:49
5341,1088,329,view,2023-06-01 18:28:54
5342,1270,,,2023-11-02 23:43:10
5343,1983,,,2023-07-20 13:04:35
5344,1405,,,2023-01-22 07:24:50
5345,1881,150,view,2023-02-04 23:27:40
5346,1187,71,,2023-02-17 20:01:25
5347,1205,374,click,2023-07-09 12:23:15
5348,1425,153,view,2023-03-01 13:25:11
5349,1938,110,view,2023-09-10 08:35:23
5350,1068,212,purchase,2023-06-25 11:00:17
5351,1526,8,purchase,2023-10-29 15:29:21
5352,1705,81,click,2023-05-26 03:37:18
5353,1093,164,,2023-04-28 07:43:19
5354,1580,,,2023-06-16 14:16:19
5355,1434,,purchase,2023-11-01 04:24:20
5356,1469,332,purchase,2023-11-17 12:39:45
5357,1695,,click,2023-07-14 08:23:51
5358,1406,,,2023-09-23 09:29:00
5359,1710,,click,2023-07-22 08:26:45
5360,1997,218,purchase,2023-12-29 19:12:16
5361,1406,,purchase,2023-02-11 19:15:13
5362,1734,165,purchase,2023-08-03 04:49:04
5363,1623,,purchase,2023-08-05 03:01:59
5364,1913,93,purchase,2023-11-19 21:36:27
5365,1705,201,view,2023-08-10 22:42:41
5366,1081,,view,2023-06-01 06:57:20
5367,1266,342,,2023-11-01 03:54:35
5368,1703,,click,2023-06-18 15:32:12
5369,1340,,view,2023-07-27 00:26:14
5370,1284,,,2023-03-27 07:36:50
5371,1214,,purchase,2023-11-17 16:15:19
5372,1021,,,2023-06-03 03:46:16
5373,1662,392,purchase,
5374,1627,,click,2023-09-15 04:46:26
5375,1811,325,purchase,2023-03-11 21:36:59
5376,1697,193,purchase,2023-06-17 15:22:45
5377,1793,,click,2023-11-01 06:50:35
5378,1733,,purchase,
5379,1991,293,click,2023-07-05 09:35:59
5380,1272,,click,2023-01-17 14:49:26
5381,1759,,click,2023-06-03 00:27:21
5382,1557,,purchase,2023-11-29 08:54:26
5383,1894,,purchase,2023-04-14 12:24:19
5384,1884,216,click,
5385,1762,78,click,2023-04-13 08:39:40
5386,1511,3,purchase,2023-10-22 00:28:55
5387,1449,192,purchase,
5388,1257,144,,2023-03-09 23:50:57
5389,1773,70,,2023-12-21 03:35:18
5390,1516,,purchase,2023-10-21 23:24:54
5391,1513,,view,2023-04-18 22:15:10
5392,1118,80,,2023-04-23 16:29:14
5393,1821,433,purchase,2023-10-28 02:36:01
5394,1050,107,purchase,2023-09-27 14:43:47
5395,1061,,view,2023-08-02 12:26:34
5396,1945,,click,2023-03-16 00:24:30
5397,1399,,view,2023-08-30 01:14:17
5398,1885,,purchase,2023-09-10 22:07:58
5399,1874,163,,2023-05-14 07:26:04
5400,1115,209,purchase,2023-06-30 04:26:45
5401,1464,467,click,2023-05-28 04:31:40
5402,1220,,click,2023-07-23 21:14:01
5403,1422,,click,2023-05-24 11:24:52
5404,1694,,click,2023-12-02 02:47:45
5405,1238,360,click,2023-12-22 16:25:11
5406,1557,165,,2023-09-25 00:16:20
5407,1612,164,,2023-08-08 14:30:04
5408,1122,35,purchase,2023-04-19 22:29:48
5409,1097,26,purchase,2023-04-30 11:48:40
5410,1102,,,2023-09-27 07:57:57
5411,1250,132,purchase,2023-04-11 06:16:17
5412,1491,173,purchase,2023-04-05 18:46:00
5413,1373,,purchase,2023-07-14 05:29:28
5414,1391,,,2023-09-19 23:45:46
5415,1805,206,click,2023-02-27 16:03:49
5416,1422,207,purchase,2023-05-08 21:34:56
5417,1066,,,2023-08-08 11:15:19
5418,1708,,view,2023-08-13 16:47:47
5419,1934,,click,2023-02-23 18:11:09
5420,1353,,view,2023-07-14 01:50:01
5421,1619,9,,2023-02-26 08:47:13
5422,1683,,click,
5423,1771,457,view,2023-05-12 13:49:23
5424,1909,,,2023-10-25 07:51:34
5425,1812,334,,2023-04-21 04:31:41
5426,1779,,,2023-10-05 17:06:40
5427,1518,,click,2023-10-04 14:21:53
5428,1622,429,click,2023-11-19 19:40:51
5429,1370,,purchase,2023-01-07 16:23:50
5430,1732,189,click,2023-07-12 12:24:55
5431,1236,,click,
5432,1468,,purchase,2023-03-10 09:11:15
5433,1424,,click,2023-07-24 16:28:55
5434,1768,,,
5435,1793,354,click,2023-09-10 14:30:58
5436,1943,,click,2023-01-29 07:23:15
5437,1746,261,view,2023-02-21 01:22:02
5438,1270,255,,2023-10-20 23:55:57
5439,1844,,,2023-11-21 03:20:50
5440,1829,18,,2023-07-15 02:20:01
5441,1145,,,
5442,1803,498,click,2023-07-30 04:01:22
5443,1701,,purchase,2023-05-22 22:12:10
5444,1705,,view,2023-05-14 21:11:58
5445,1239,,view,2023-09-26 21:56:48
5446,1965,100,click,2023-04-04 20:07:35
5447,1701,261,purchase,2023-12-13 18:03:49
5448,1830,,,
5449,1112,381,view,2023-05-10 16:36:13
5450,1026,,purchase,2023-02-14 10:54:29
5451,1953,41,,2023-06-01 01:48:58
5452,1580,,purchase,2023-05-04 23:12:26
5453,1510,247,,
5454,1284,,click,2023-04-19 17:56:18
5455,1315,,view,2023-03-14 13:28:18
5456,1721,406,view,2023-04-27 12:11:27
5457,1749,395,click,2023-07-28 19:14:04
5458,1968,341,view,2023-08-16 06:11:19
5459,1220,292,click,2023-10-13 05:15:33
5460,1526,208,view,2023-07-03 01:37:56
5461,1877,,click,2023-11-22 09:17:24
5462,1925,197,click,2023-06-18 20:34:32
5463,1899,93,purchase,2023-11-04 13:45:36
5464,1471,7,purchase,2023-03-09 20:12:31
5465,1152,437,,2023-06-09 13:09:46
5466,1220,,,2023-01-31 15:19:45
5467,1266,,purchase,2023-09-10 23:36:31
5468,1171,,view,2023-03-16 00:24:45
5469,1413,,view,2023-07-24 20:40:34
5470,1133,474,click,2023-05-05 19:26:20
5471,1552,,click,
5472,1176,,purchase,2023-01-18 19:38:11
5473,1700,,view,2023-10-25 04:55:43
5474,1168,,click,2023-03-15 01:57:09
5475,1985,,purchase,2023-01-06 17:15:08
5476,1058,145,,2023-02-10 13:14:34
5477,1977,248,click,2023-07-05 10:30:53
5478,1171,54,purchase,
5479,1195,,,2023-01-31 07:58:48
5480,1096,389,click,2023-10-16 18:07:11
5481,1969,,click,2023-07-31 15:21:02
5482,1646,,view,2023-11-28 11:44:18
5483,1759,180,view,2023-06-01 20:35:42
5484,1367,,view,2023-10-18 17:31:24
5485,1003,233,purchase,
5486,1550,,view,
5487,1357,,purchase,2023-07-14 13:30:10
5488,1565,,view,2023-05-27 17:38:27
5489,1577,141,view,2023-05-09 13:59:12
5490,1713,100,,2023-01-21 04:23:01
5491,1139,47,purchase,
5492,1148,,purchase,2023-02-06 01:39:31
5493,1070,276,click,2023-05-21 08:14:52
5494,1671,,click,2023-03-28 02:46:31
5495,1036,,click,2023-10-27 05:06:01
5496,1203,207,view,2023-02-05 10:38:09
5497,1498,,click,2023-01-23 11:41:44
5498,1387,,click,2023-01-04 02:49:13
5499,1407,344,view,2023-02-06 12:03:35
5500,1306,,,2023-12-26 21:45:34
5501,1197,,click,2023-09-21 11:55:14
5502,1125,414,purchase,2023-05-09 18:17:40
5503,1887,324,,
5504,1849,225,purchase,2023-10-27 03:05:30
5505,1715,340,purchase,2023-01-27 22:25:38
5506,1720,,purchase,2023-05-21 00:00:34
5507,1660,12,click,2023-12-12 08:13:04
5508,1663,,,2023-12-24 02:01:47
5509,1835,,,2023-05-02 04:19:55
5510,1560,113,click,2023-10-07 10:44:19
5511,1545,181,,2023-09-09 03:07:15
5512,1127,,,2023-01-23 19:52:38
5513,1076,,click,2023-01-13 11:56:28
5514,1568,,purchase,2023-10-19 16:12:06
5515,1792,430,,2023-03-27 07:59:34
5516,1862,,purchase,2023-11-17 02:39:17
5517,1219,,,2023-11-25 03:53:10
5518,1986,,purchase,2023-03-30 19:28:23
5519,1733,,,2023-03-09 18:46:46
5520,1418,,click,2023-09-15 06:18:23
5521,1585,,,2023-12-29 07:09:36
5522,1056,486,view,2023-11-17 04:53:09
5523,1541,,purchase,2023-06-13 08:05:03
5524,1268,459,view,2023-06-30 10:05:16
5525,1921,470,click,2023-10-27 19:48:20
5526,1489,,,2023-10-02 00:24:15
5527,1086,,view,
5528,1987,124,view,2023-06-02 06:31:09
5529,1749,,purchase,2023-05-14 11:04:43
5530,1426,210,purchase,2023-07-18 05:38:10
5531,1485,248,,2023-02-08 17:46:06
5532,1147,391,purchase,2023-10-22 23:52:17
5533,1487,,purchase,2023-09-19 12:15:44
5534,1715,,,2023-06-02 01:00:14
5535,1127,,purchase,2023-01-22 09:46:21
5536,1286,,view,2023-04-19 13:56:01
5537,1890,,,2023-04-23 13:38:23
5538,1468,47,purchase,2023-04-14 08:33:16
5539,1357,,purchase,2023-05-27 04:13:23
5540,1321,230,view,2023-08-31 21:39:46
5541,1752,,,2023-04-17 02:58:37
5542,1826,,view,2023-11-26 03:57:02
5543,1254,68,view,2023-11-08 15:59:28
5544,1277,,,2023-08-16 21:23:39
5545,1259,166,,2023-05-30 03:54:16
5546,1989,,purchase,2023-02-18 14:45:35
5547,1420,292,click,2023-04-03 20:25:13
5548,1881,141,view,2023-05-23 21:28:22
5549,1320,73,,2023-11-26 00:10:56
5550,1933,,click,2023-12-20 19:20:36
5551,1922,37,view,2023-05-20 06:08:37
5552,1999,,click,2023-11-24 07:28:31
5553,1088,,purchase,2023-01-04 17:18:58
5554,1356,362,view,2023-11-18 11:21:06
5555,1587,475,view,
5556,1227,,view,2023-08-26 04:48:29
5557,1004,273,,2023-05-12 01:00:56
5558,1273,453,purchase,2023-08-06 12:45:12
5559,1876,,purchase,2023-05-22 21:26:40
5560,1470,,purchase,2023-07-13 17:16:03
5561,1399,148,click,2023-03-17 23:13:38
5562,1454,86,purchase,2023-03-04 12:22:38
5563,1004,246,purchase,2023-10-10 17:42:22
5564,1430,,purchase,2023-07-20 21:00:11
5565,1194,80,view,2023-08-05 11:33:03
5566,1952,,purchase,
5567,1764,331,view,2023-04-07 15:57:30
5568,1600,2,purchase,2023-07-26 19:55:33
5569,1154,26,purchase,2023-11-05 15:41:23
5570,1561,180,view,
5571,1071,,purchase,2023-08-11 04:58:55
5572,1449,383,purchase,2023-03-01 03:19:12
5573,1909,,purchase,2023-07-14 07:03:55
5574,1082,266,,2023-07-07 13:42:52
5575,1009,,view,2023-09-19 19:59:33
5576,1968,,view,2023-06-02 02:37:27
5577,1654,480,purchase,2023-01-07 00:16:49
5578,1983,,,2023-12-18 22:30:25
5579,1726,,view,2023-01-31 17:28:42
5580,1658,,click,2023-01-13 04:57:38
5581,1982,452,click,2023-08-05 05:16:59
5582,1229,114,view,2023-05-10 23:16:16
5583,1921,,click,2023-10-03 23:40:53
